5.383139316560269094e+01,-5.568081111528351812e+01,1.238865940668418375e+01
4.137915407854984551e+01,-2.892044310171198163e+01,1.805186304128902464e+01
6.023138191955396792e+01,-2.380087614496216020e+01,1.090242931103145452e+01
5.335838150289018245e+01,-1.391069364161849364e+01,5.918208092485542693e+00
5.307737637714578227e+01,2.442480143479372146e+00,-5.581347681270813155e+00
6.445413981160137951e+01,-3.429697570649479132e+01,1.075012394645513325e+01
6.194119477286869824e+01,-1.866148102053516311e+01,-4.153702551337943305e-01
5.202465753424658601e+01,-4.080068493150685072e+01,1.249863013698630709e+01
4.875669642857141639e+01,-2.129166666666667140e+01,1.864136904761905100e+01
1.618346957311534595e+01,-1.857674841053587045e+01,7.275158946412352634e+01
3.626805778491171850e+01,-1.826163723916532433e+01,6.329181380417335845e+01
3.393088142041851540e+01,-2.727520608750792519e+01,6.108560558021559928e+01
4.234942991281019431e+01,-2.081287726358148404e+01,5.423205902079141083e+01
1.290916955017300438e+01,-3.275086505190311925e+01,7.564792387543252516e+01
2.225783132530121122e+01,-3.508594377510040374e+01,7.045381526104418413e+01
3.202396514161219443e+01,-3.403122730573710442e+01,6.294625998547567747e+01
4.891212586339216273e+01,-2.546431312356101273e+01,5.587912509593246568e+01
9.238558909444989808e+00,-4.004333008763389046e+01,6.810856864654331844e+01
5.389981273408238849e+00,-2.218773408239700018e+01,7.163717228464420828e+01
4.345397676496872919e+00,-2.486595174262734531e+01,5.840259159964253399e+01
6.786895880635739786e+00,-1.008368472267271443e+01,5.131106065520596360e+01
3.782316442605997509e+01,-8.173733195449841560e+00,1.380144777662874844e+01
3.462620192307691980e+01,-2.137019230769230660e+01,1.410456730769230660e+01
4.107109557109558295e+01,-1.303379953379953804e+01,1.809673659673659074e+01
4.970542635658915742e+01,-1.018346253229974252e+01,1.281481481481480955e+01
2.123092369477912200e+01,-2.431526104417670808e+01,6.613052208835341617e+01
2.182768361581921113e+01,-2.887758945386063658e+01,6.756026365348398599e+01
4.419099890230515371e+01,-1.056366630076838931e+01,4.846322722283204598e+01
5.210452961672473293e+01,-1.281254355400696454e+01,4.912195121951219789e+01
5.167853610286843491e+01,-6.268051434223536944e+00,3.745400593471809714e+01
5.926816840976132994e+01,-5.381871815500133494e+00,2.724296057924377124e+01
6.184169054441261437e+01,-1.166762177650430488e+01,1.563753581661890735e+01
2.894272263632797149e+01,-7.783169870537466295e+01,3.668811298548450850e+01
3.171756075194865332e+01,-6.660247592847318288e+01,3.537230628152224199e+01
2.705841371918542393e+01,-8.709110396570204671e+01,2.062004287245444800e+01
3.561166666666666458e+01,-7.923083333333333655e+01,2.409916666666666174e+01
3.537995414346544010e+01,-8.880052407468065212e+01,2.175565018015063856e+00
